CLIENTNUM,segment_id,customer_value,churn_score,churn_prob_calibrated,quadrant_official,threshold_official_risk,threshold_official_value,expected_saving,target_priority
708707808,2,3438.000000,0.001023,0.005538,accept_churn,0.132753,3899.000000,0.712019,8213
708708858,4,2548.000000,0.996398,0.925427,watch,0.132753,3899.000000,702.396759,511
708710283,2,4067.000000,0.000259,0.005506,low_cost_keep,0.132753,3899.000000,1.717411,7122
708711483,4,1516.000000,0.000624,0.005521,accept_churn,0.132753,3899.000000,-2.488993,9745
708712833,2,4483.000000,0.001830,0.005573,low_cost_keep,0.132753,3899.000000,2.494649,5663
708714108,4,1894.000000,0.139972,0.016073,watch,0.132753,3899.000000,4.132717,3924
708720558,2,3773.000000,0.005749,0.005743,accept_churn,0.132753,3899.000000,1.500990,7431
708721533,1,13113.000000,0.000354,0.005510,low_cost_keep,0.132753,3899.000000,16.674503,3032
708722583,3,3024.000000,0.050284,0.008090,accept_churn,0.132753,3899.000000,2.339084,5963
708723858,2,3843.000000,0.014503,0.006144,accept_churn,0.132753,3899.000000,2.083228,6439
708724908,2,4113.000000,0.000485,0.005515,low_cost_keep,0.132753,3899.000000,1.805265,6958
708726708,4,2192.000000,0.882520,0.837061,watch,0.132753,3899.000000,545.451278,1120
708727983,2,3048.000000,0.339203,0.071002,watch,0.132753,3899.000000,59.924526,2038
708731658,4,1587.000000,0.978678,0.915386,watch,0.132753,3899.000000,430.815233,1381
708733983,4,2122.000000,0.800950,0.731996,watch,0.132753,3899.000000,460.988417,1339
708735183,4,2289.000000,0.768693,0.680255,watch,0.132753,3899.000000,462.131067,1337
708736608,4,2108.000000,0.982236,0.917496,watch,0.132753,3899.000000,575.224471,1020
708740808,3,2949.000000,0.381447,0.095849,watch,0.132753,3899.000000,79.797854,1982
708741633,4,1771.000000,0.971506,0.910983,watch,0.132753,3899.000000,479.005300,1293
708744933,4,1859.000000,0.084936,0.010554,accept_churn,0.132753,3899.000000,0.885926,8069
708745983,2,4686.000000,0.000195,0.005503,low_cost_keep,0.132753,3899.000000,2.736015,5230
708747708,2,2512.000000,0.064410,0.009017,accept_churn,0.132753,3899.000000,1.794989,6984
708748833,1,8920.000000,0.003522,0.005646,low_cost_keep,0.132753,3899.000000,10.108076,3247
708753633,2,4462.000000,0.000706,0.005525,low_cost_keep,0.132753,3899.000000,2.395294,5849
708754833,3,4583.000000,0.003534,0.005646,low_cost_keep,0.132753,3899.000000,2.763084,5172
708757233,2,3697.000000,0.000418,0.005512,accept_churn,0.132753,3899.000000,1.113795,7882
708758658,2,3951.000000,0.000159,0.005501,low_cost_keep,0.132753,3899.000000,1.520804,7400
708759408,1,15124.000000,0.023809,0.006600,low_cost_keep,0.132753,3899.000000,24.945332,2232
708760458,3,3692.000000,0.002127,0.005585,accept_churn,0.132753,3899.000000,1.186401,7816
708761733,2,4419.000000,0.076302,0.009878,low_cost_keep,0.132753,3899.000000,8.095286,3480
708765933,2,4866.000000,0.000328,0.005509,low_cost_keep,0.132753,3899.000000,3.041385,4743
708768258,2,4678.000000,0.000165,0.005502,low_cost_keep,0.132753,3899.000000,2.721028,5257
708770883,1,15301.000000,0.000514,0.005516,low_cost_keep,0.132753,3899.000000,20.322277,2518
708772308,4,1455.000000,0.015020,0.006168,accept_churn,0.132753,3899.000000,-2.307529,9578
708773583,2,3987.000000,0.001110,0.005542,low_cost_keep,0.132753,3899.000000,1.628583,7259
708774708,2,3858.000000,0.000804,0.005529,accept_churn,0.132753,3899.000000,1.399055,7577
708776658,3,4444.000000,0.002750,0.005612,low_cost_keep,0.132753,3899.000000,2.482284,5681
708780783,3,4739.000000,0.000915,0.005534,low_cost_keep,0.132753,3899.000000,2.867021,4996
708784083,2,4307.000000,0.000425,0.005513,low_cost_keep,0.132753,3899.000000,2.122917,6368
708784908,2,4435.000000,0.000234,0.005505,low_cost_keep,0.132753,3899.000000,2.323819,5992
708788583,4,1648.000000,0.728863,0.609799,watch,0.132753,3899.000000,296.484742,1548
708790833,4,1201.000000,0.005881,0.005749,accept_churn,0.132753,3899.000000,-2.928547,10051
708793008,4,2207.000000,0.988049,0.920841,watch,0.132753,3899.000000,604.688663,904
708794133,2,3197.000000,0.062842,0.008909,accept_churn,0.132753,3899.000000,3.544475,4180
708796458,2,3016.000000,0.008501,0.005866,accept_churn,0.132753,3899.000000,0.307918,8452
708797583,4,2576.000000,0.980073,0.916219,watch,0.132753,3899.000000,703.054112,510
708798483,4,2567.000000,0.998233,0.926402,watch,0.132753,3899.000000,708.422387,495
708799983,4,1698.000000,0.644380,0.448225,watch,0.132753,3899.000000,223.325937,1685
708801108,2,2113.000000,0.987657,0.920619,watch,0.132753,3899.000000,578.580484,1011
708804633,4,2888.000000,0.999579,0.927110,watch,0.132753,3899.000000,798.248074,341
708805908,2,9299.000000,0.972204,0.911421,save_first,0.132753,3899.000000,2537.589837,43
708807483,2,3837.000000,0.000379,0.005511,accept_churn,0.132753,3899.000000,1.343419,7650
708809283,4,2414.000000,0.997149,0.925828,watch,0.132753,3899.000000,665.484532,657
708811233,4,1992.000000,0.486611,0.193139,watch,0.132753,3899.000000,110.419863,1923
708812133,3,4110.000000,0.000080,0.005498,low_cost_keep,0.132753,3899.000000,1.779081,7014
708813033,4,1409.000000,0.008847,0.005882,accept_churn,0.132753,3899.000000,-2.513655,9758
708816408,3,3063.000000,0.008298,0.005857,accept_churn,0.132753,3899.000000,0.382222,8417
708817608,2,4218.000000,0.000137,0.005500,low_cost_keep,0.132753,3899.000000,1.960277,6692
708818508,2,4386.000000,0.002430,0.005598,low_cost_keep,0.132753,3899.000000,2.366466,5911
708820308,4,1326.000000,0.002834,0.005616,accept_churn,0.132753,3899.000000,-2.765990,9933
708821733,3,8301.000000,0.902063,0.856666,save_first,0.132753,3899.000000,2128.356545,145
708822783,3,4862.000000,0.001141,0.005543,low_cost_keep,0.132753,3899.000000,3.085235,4678
708823908,2,4252.000000,0.002013,0.005581,low_cost_keep,0.132753,3899.000000,2.118497,6375
708824958,2,4265.000000,0.024712,0.006646,low_cost_keep,0.132753,3899.000000,3.503539,4213
708826158,2,8608.000000,0.000354,0.005510,low_cost_keep,0.132753,3899.000000,9.228177,3334
708828258,4,1327.000000,0.384153,0.097681,watch,0.132753,3899.000000,33.886736,2167
708829758,3,3877.000000,0.051703,0.008178,accept_churn,0.132753,3899.000000,4.512407,3862
708831858,4,1915.000000,0.995959,0.925192,watch,0.132753,3899.000000,526.522981,1177
708833133,4,2027.000000,0.001078,0.005540,accept_churn,0.132753,3899.000000,-1.630824,9137
708834483,4,1775.000000,0.996764,0.925623,watch,0.132753,3899.000000,487.894096,1277
708837858,2,4423.000000,0.001810,0.005572,low_cost_keep,0.132753,3899.000000,2.393245,5854
708838908,3,3192.000000,0.016858,0.006256,accept_churn,0.132753,3899.000000,0.990943,7985
708841233,3,8193.000000,0.989373,0.921585,save_first,0.132753,3899.000000,2260.163836,119
708846183,2,4006.000000,0.001403,0.005554,low_cost_keep,0.132753,3899.000000,1.675260,7188
708848208,3,4223.000000,0.000160,0.005501,low_cost_keep,0.132753,3899.000000,1.969801,6669
708849858,2,3683.000000,0.000355,0.005510,accept_churn,0.132753,3899.000000,1.087680,7906
708856983,4,694.000000,0.999237,0.926931,watch,0.132753,3899.000000,187.986965,1786
708859158,2,4341.000000,0.000200,0.005503,low_cost_keep,0.132753,3899.000000,2.166718,6281
708860358,4,1499.000000,0.004367,0.005683,accept_churn,0.132753,3899.000000,-2.444535,9715
708862233,3,5161.000000,0.012672,0.006058,low_cost_keep,0.132753,3899.000000,4.379398,3881
708863733,1,13847.000000,0.000664,0.005523,low_cost_keep,0.132753,3899.000000,17.942423,2911
708864708,4,1409.000000,0.034933,0.007190,accept_churn,0.132753,3899.000000,-1.960982,9322
708866133,1,14545.000000,0.000764,0.005527,low_cost_keep,0.132753,3899.000000,19.117415,2713
708867408,4,2050.000000,0.859861,0.811690,watch,0.132753,3899.000000,494.189370,1260
708868233,4,760.000000,0.996439,0.925450,watch,0.132753,3899.000000,206.002496,1734
708869283,3,3530.000000,0.001163,0.005544,accept_churn,0.132753,3899.000000,0.871195,8090
708870408,3,4271.000000,0.039434,0.007443,low_cost_keep,0.132753,3899.000000,4.536282,3857
708871158,3,3516.000000,0.101210,0.011955,accept_churn,0.132753,3899.000000,7.609728,3557
708873183,1,15473.000000,0.003656,0.005652,low_cost_keep,0.132753,3899.000000,21.234061,2404
708874533,4,510.000000,0.999398,0.927015,watch,0.132753,3899.000000,136.833321,1874
708876183,3,3722.000000,0.014145,0.006127,accept_churn,0.132753,3899.000000,1.841309,6887
708877458,3,8027.000000,0.007014,0.005800,low_cost_keep,0.132753,3899.000000,8.966114,3355
708878508,4,1732.000000,0.003588,0.005649,accept_churn,0.132753,3899.000000,-2.064969,9400
708879483,3,5006.000000,0.000176,0.005502,low_cost_keep,0.132753,3899.000000,3.263060,4444
708880683,1,13697.000000,0.001575,0.005562,low_cost_keep,0.132753,3899.000000,17.853757,2926
708881583,3,8752.000000,0.001879,0.005575,low_cost_keep,0.132753,3899.000000,9.637067,3294
708884658,2,4828.000000,0.000164,0.005502,low_cost_keep,0.132753,3899.000000,2.968561,4849
708885558,3,2220.000000,0.998507,0.926547,watch,0.132753,3899.000000,612.080395,875
708886533,2,4348.000000,0.000289,0.005507,low_cost_keep,0.132753,3899.000000,2.183211,6242
708887433,2,3150.000000,0.064013,0.008989,accept_churn,0.132753,3899.000000,3.494810,4223
708888633,4,2724.000000,0.979945,0.916143,watch,0.132753,3899.000000,743.671925,411
708890133,2,4659.000000,0.002527,0.005603,low_cost_keep,0.132753,3899.000000,2.830860,5062
708890958,3,4231.000000,0.000881,0.005532,low_cost_keep,0.132753,3899.000000,2.021878,6566
708892833,4,725.000000,0.999971,0.927315,watch,0.132753,3899.000000,196.691039,1760
708894183,3,4485.000000,0.000352,0.005510,low_cost_keep,0.132753,3899.000000,2.413140,5822
708895158,4,1371.000000,0.084196,0.010494,accept_churn,0.132753,3899.000000,-0.683747,8800
708897408,2,4719.000000,0.003912,0.005663,low_cost_keep,0.132753,3899.000000,3.016757,4770
708899283,3,4917.000000,0.000681,0.005524,low_cost_keep,0.132753,3899.000000,3.147829,4596
708900408,2,4370.000000,0.000235,0.005505,low_cost_keep,0.132753,3899.000000,2.216544,6182
708902883,2,3364.000000,0.052166,0.008208,accept_churn,0.132753,3899.000000,3.283164,4422
708905733,2,7570.000000,0.000416,0.005512,low_cost_keep,0.132753,3899.000000,7.518432,3574
708907833,2,7866.000000,0.079317,0.010109,low_cost_keep,0.132753,3899.000000,18.855221,2757
708908883,1,12603.000000,0.001239,0.005547,low_cost_keep,0.132753,3899.000000,15.973921,3064
708911508,3,3446.000000,0.004108,0.005671,accept_churn,0.132753,3899.000000,0.862995,8098
708913233,4,1802.000000,0.484611,0.190738,watch,0.132753,3899.000000,98.112706,1944
708916083,4,2510.000000,0.983857,0.918441,watch,0.132753,3899.000000,686.586299,566
708917133,3,4498.000000,0.012963,0.006071,low_cost_keep,0.132753,3899.000000,3.192782,4534
708918558,4,3046.000000,0.516469,0.231744,watch,0.132753,3899.000000,206.767672,1731
708923658,2,4466.000000,0.000173,0.005502,low_cost_keep,0.132753,3899.000000,2.371585,5897
708924783,2,4024.000000,0.000198,0.005503,low_cost_keep,0.132753,3899.000000,1.643280,7236
708927108,4,1133.000000,0.897547,0.852318,watch,0.132753,3899.000000,284.703000,1560
708928008,3,4035.000000,0.000691,0.005524,low_cost_keep,0.132753,3899.000000,1.686792,7176
708928908,3,5128.000000,0.061123,0.008792,low_cost_keep,0.132753,3899.000000,8.525643,3415
708931908,4,1568.000000,0.069773,0.009396,accept_churn,0.132753,3899.000000,-0.580353,8773
708937608,2,4590.000000,0.002701,0.005610,low_cost_keep,0.132753,3899.000000,2.725230,5251
708938508,4,1870.000000,0.001937,0.005577,accept_churn,0.132753,3899.000000,-1.871157,9272
708942408,1,16937.000000,0.000430,0.005513,low_cost_keep,0.132753,3899.000000,23.011564,2267
708944958,2,4612.000000,0.001539,0.005560,low_cost_keep,0.132753,3899.000000,2.693081,5301
708946008,4,2445.000000,0.965297,0.907006,watch,0.132753,3899.000000,660.288803,677
708947208,3,2631.000000,0.023288,0.006574,accept_churn,0.132753,3899.000000,0.188504,8505
708948483,3,8444.000000,0.992406,0.923266,save_first,0.132753,3899.000000,2333.816262,96
708949908,4,2073.000000,0.991043,0.922515,watch,0.132753,3899.000000,568.711826,1044
708952758,2,4887.000000,0.000198,0.005503,low_cost_keep,0.132753,3899.000000,3.068004,4704
708953883,4,757.000000,0.999617,0.927130,watch,0.132753,3899.000000,205.551185,1735
708957183,4,2198.000000,0.172770,0.020625,watch,0.132753,3899.000000,8.600423,3400
708959583,2,3415.000000,0.000099,0.005499,accept_churn,0.132753,3899.000000,0.633561,8275
708960858,2,4786.000000,0.000729,0.005526,low_cost_keep,0.132753,3899.000000,2.933689,4888
708963258,3,8534.000000,0.065661,0.009104,low_cost_keep,0.132753,3899.000000,18.307232,2849
708964683,1,14542.000000,0.067053,0.009201,low_cost_keep,0.132753,3899.000000,35.142290,2152
708967608,4,1052.000000,0.052306,0.008216,accept_churn,0.132753,3899.000000,-2.406893,9667
708968733,3,7926.000000,0.158598,0.018521,save_first,0.132753,3899.000000,39.039644,2126
708969633,3,4544.000000,0.000208,0.005503,low_cost_keep,0.132753,3899.000000,2.502343,5647
708971583,4,1472.000000,0.015220,0.006178,accept_churn,0.132753,3899.000000,-2.271877,9552
708972783,4,2297.000000,0.985852,0.919591,watch,0.132753,3899.000000,628.690490,803
708974283,1,15427.000000,0.002782,0.005614,low_cost_keep,0.132753,3899.000000,20.980607,2437
708976908,3,2131.000000,0.996086,0.925261,watch,0.132753,3899.000000,586.519237,986
708980283,2,2179.000000,0.022703,0.006544,accept_churn,0.132753,3899.000000,-0.722169,8813
708982158,1,14802.000000,0.001128,0.005543,low_cost_keep,0.132753,3899.000000,19.612521,2631
708983658,4,940.000000,0.990396,0.922155,watch,0.132753,3899.000000,255.047845,1606
708989358,3,4391.000000,0.000500,0.005516,low_cost_keep,0.132753,3899.000000,2.266030,6089
708992733,3,4759.000000,0.000881,0.005532,low_cost_keep,0.132753,3899.000000,2.898130,4945
708995283,2,4871.000000,0.003313,0.005637,low_cost_keep,0.132753,3899.000000,3.236886,4478
708996708,1,15584.000000,0.000213,0.005504,low_cost_keep,0.132753,3899.000000,20.730884,2463
708997833,3,4045.000000,0.002492,0.005601,low_cost_keep,0.132753,3899.000000,1.796998,6977
708998583,2,4141.000000,0.000475,0.005515,low_cost_keep,0.132753,3899.000000,1.851070,6871
709000008,4,2073.000000,0.224370,0.030450,watch,0.132753,3899.000000,13.936734,3117
709005633,4,2112.000000,0.780627,0.700015,watch,0.132753,3899.000000,438.529363,1370
709007883,1,14540.000000,0.000525,0.005517,low_cost_keep,0.132753,3899.000000,19.064850,2719
709008708,2,8316.000000,0.003142,0.005629,low_cost_keep,0.132753,3899.000000,9.043889,3347
709009833,3,4621.000000,0.009752,0.005923,low_cost_keep,0.132753,3899.000000,3.211298,4516
709012083,4,2010.000000,0.768717,0.680295,watch,0.132753,3899.000000,405.217886,1418
709013208,1,16101.000000,0.000431,0.005513,low_cost_keep,0.132753,3899.000000,21.629090,2364
709014558,3,4383.000000,0.000532,0.005517,low_cost_keep,0.132753,3899.000000,2.254582,6112
709015833,1,12920.000000,0.007365,0.005815,low_cost_keep,0.132753,3899.000000,17.540185,2956
709017258,4,2872.000000,0.998863,0.926734,watch,0.132753,3899.000000,793.474240,343
709019283,3,7867.000000,0.000664,0.005523,low_cost_keep,0.132753,3899.000000,8.034449,3489
709022883,3,4257.000000,0.000316,0.005508,low_cost_keep,0.132753,3899.000000,2.034362,6535
709025583,4,1138.000000,0.050612,0.008110,accept_churn,0.132753,3899.000000,-2.231161,9513
709028208,3,3361.000000,0.006378,0.005771,accept_churn,0.132753,3899.000000,0.819181,8138
709029408,4,1589.000000,0.000056,0.005497,accept_churn,0.132753,3899.000000,-2.379570,9637
709035708,4,1819.000000,0.193666,0.024161,watch,0.132753,3899.000000,8.184683,3470
709039533,2,3829.000000,0.003853,0.005660,accept_churn,0.132753,3899.000000,1.501834,7430
709040508,3,2244.000000,0.034247,0.007152,accept_churn,0.132753,3899.000000,-0.185489,8646
709042908,2,2207.000000,0.031921,0.007025,accept_churn,0.132753,3899.000000,-0.348796,8688
709044183,3,3995.000000,0.151668,0.017570,save_first,0.132753,3899.000000,16.057930,3063
709045683,2,3921.000000,0.014359,0.006137,low_cost_keep,0.132753,3899.000000,2.218956,6174
709046958,2,9059.000000,0.000225,0.005504,low_cost_keep,0.132753,3899.000000,9.958764,3257
709051533,3,4956.000000,0.000033,0.005496,low_cost_keep,0.132753,3899.000000,3.171529,4572
709052883,2,5678.000000,0.014657,0.006151,low_cost_keep,0.132753,3899.000000,5.477801,3765
709054083,2,4816.000000,0.000362,0.005510,low_cost_keep,0.132753,3899.000000,2.960891,4855
709056558,4,1994.000000,0.317766,0.060801,watch,0.132753,3899.000000,31.371391,2180
709058808,4,1707.000000,0.001097,0.005541,accept_churn,0.132753,3899.000000,-2.162297,9470
709061658,2,4534.000000,0.000745,0.005526,low_cost_keep,0.132753,3899.000000,2.516864,5622
709064208,4,2219.000000,0.975889,0.913698,watch,0.132753,3899.000000,603.248558,914
709065483,2,7841.000000,0.012006,0.006027,low_cost_keep,0.132753,3899.000000,9.176999,3340
709066983,1,15214.000000,0.000255,0.005505,low_cost_keep,0.132753,3899.000000,20.128115,2540
709068183,3,4709.000000,0.002022,0.005581,low_cost_keep,0.132753,3899.000000,2.884119,4962
709071408,2,4949.000000,0.001424,0.005555,low_cost_keep,0.132753,3899.000000,3.247896,4463
709074108,2,2787.000000,0.011876,0.006021,accept_churn,0.132753,3899.000000,0.034041,8571
709075533,3,8607.000000,0.971124,0.910743,save_first,0.132753,3899.000000,2346.629982,93
709077933,3,4460.000000,0.015242,0.006179,low_cost_keep,0.132753,3899.000000,3.267358,4439
709078908,2,4926.000000,0.000892,0.005533,low_cost_keep,0.132753,3899.000000,3.176006,4563
709079883,4,2729.000000,0.981379,0.916992,watch,0.132753,3899.000000,745.741672,407
709080783,2,4723.000000,0.010969,0.005979,low_cost_keep,0.132753,3899.000000,3.471576,4240
709081683,2,4208.000000,0.000698,0.005524,low_cost_keep,0.132753,3899.000000,1.973852,6661
709082808,3,5092.000000,0.000353,0.005510,low_cost_keep,0.132753,3899.000000,3.416536,4294
709085358,3,2542.000000,0.103583,0.012174,accept_churn,0.132753,3899.000000,4.283612,3892
709086933,2,4209.000000,0.000304,0.005508,low_cost_keep,0.132753,3899.000000,1.954397,6700
709087983,2,5020.000000,0.001383,0.005553,low_cost_keep,0.132753,3899.000000,3.363571,4340
709094358,1,16737.000000,0.013573,0.006100,low_cost_keep,0.132753,3899.000000,25.628832,2222
709096908,4,1865.000000,0.677745,0.512639,watch,0.132753,3899.000000,281.821370,1568
709098108,2,4749.000000,0.002637,0.005607,low_cost_keep,0.132753,3899.000000,2.988859,4814
709100283,4,2828.000000,0.961282,0.904349,watch,0.132753,3899.000000,762.250108,383
709101258,4,2180.000000,0.754669,0.656183,watch,0.132753,3899.000000,424.143685,1390
709102458,4,2607.000000,0.996752,0.925617,watch,0.132753,3899.000000,718.924803,460
709103358,4,1128.000000,0.084172,0.010492,accept_churn,0.132753,3899.000000,-1.449402,9060
709104333,2,2687.000000,0.117030,0.013492,accept_churn,0.132753,3899.000000,5.875764,3723
709106358,4,816.000000,0.126721,0.014528,accept_churn,0.132753,3899.000000,-1.443505,9055
